clade	band_id	ts	te
0	119073	1994	1994
0	119106	1991	1993
0	119125	2000	2000
0	119132	1990	2000
0	119144	1998	2000
0	119160	1989	2000
0	119186	1990	1992
0	119188	2000	2000
0	119191	1999	2000
0	119213	1994	2000
0	119231	2000	2000
0	119264	1990	1990
0	119265	1987	1987
0	119266	1989	1989
0	119271	1997	1997
0	119280	1995	1995
0	119281	1997	1997
0	119287	1995	1995
0	119335	1999	2000
0	119354	2000	2000
0	119356	1991	2000
0	119360	1996	2000
0	119362	1996	2000
0	119388	1995	2000
0	119401	1991	1997
0	119406	1992	1992
0	119430	1990	1995
0	119438	1998	2000
0	119444	1994	1994
0	119463	1990	1995
0	119464	1996	1996
0	119466	1993	1993
0	119467	1994	1994
0	119468	1994	1994
0	119471	1993	1994
0	119477	1994	1994
0	119479	1993	1998
0	119480	1992	1993
0	119481	1994	1995
0	119490	2000	2000
0	119493	1995	2000
0	119497	2000	2000
0	119500	1995	1995
0	119532	1993	1994
0	119553	1996	1996
0	119560	1991	1995
0	119575	1980	1980
0	119576	1980	1980
0	119581	1992	1992
0	119591	2000	2000
0	119597	1996	1999
0	119615	1993	2000
0	119645	1997	1999
0	119666	1998	2000
0	119679	1993	2000
0	119683	2000	2000
0	119691	1999	2000
0	119708	1996	2000
0	119734	2000	2000
0	119825	1997	2000
0	119827	1998	1998
0	119858	1992	1997
0	119877	1986	1987
0	119889	1996	1997
0	119892	1991	2000
0	119893	1992	1992
0	119894	1999	1999
0	119961	1996	1996
0	119992	1985	1985
0	119999	1998	1998
0	120006	1995	1998
0	120029	1994	1998
0	120055	1997	2000
0	120068	1994	1994
0	120070	1995	1995
0	120113	1993	1994
0	120169	1990	1990
0	120170	1994	2000
0	120180	1988	1991
0	120222	1995	2000
0	120257	1991	1991
0	120284	1992	1993
0	120301	1989	1992
0	120316	1992	1992
0	120322	1986	1986
0	120370	1989	1989
0	120378	1987	1987
0	120384	1994	1995
0	120405	1998	2000
0	120413	1989	2000
0	120420	2000	2000
0	120426	1998	1998
0	120434	1991	1995
0	120447	1995	1999
0	120452	1999	2000
0	120487	1995	2000
0	120503	1998	1998
0	120513	1981	1981
0	120518	1985	1985
0	120522	1996	2000
0	120532	1995	1997
0	120545	1996	2000
0	120560	1993	1995
0	120568	1988	1992
0	120572	1988	1993
0	120583	1991	2000
0	120602	1994	2000
0	120605	1999	1999
0	120610	1993	1993
0	120612	1991	1991
0	120622	2000	2000
0	120635	1990	1990
0	120636	1987	1990
0	120639	1988	1988
0	120640	1996	1996
0	120642	1990	1990
0	120650	1999	2000
0	120666	1989	2000
0	120675	1998	1999
0	120688	1992	1992
0	120700	1994	1994
0	120706	1989	1989
0	120707	1985	1992
0	120708	1989	1989
0	120740	1996	1996
0	120742	1989	2000
0	120767	1985	1985
0	120777	1995	1996
0	120789	1997	2000
0	120790	1994	1996
0	120801	1998	2000
0	120806	2000	2000
0	120836	1995	2000
0	120857	1998	2000
0	120866	1984	1988
0	120868	2000	2000
0	120869	1992	2000
0	120882	1989	1991
0	120885	1996	1999
0	120897	1996	1996
0	120913	1991	1991
0	120933	1998	2000
0	120934	1995	1995
0	120938	1994	2000
0	120965	1992	1994
0	120969	1993	1993
0	120975	1991	1991
0	121000	1999	1999
0	121001	1997	2000
0	121041	1993	1998
0	121050	1990	1990
0	121053	1994	1995
0	121057	1983	2000
0	121063	1995	1995
0	121093	1998	2000
0	121102	1998	2000
0	121119	2000	2000
0	121121	2000	2000
0	121146	1989	1989
0	121189	1997	1997
0	121269	1996	2000
0	121273	1998	2000
0	121275	1996	1996
0	121286	1987	1989
0	121293	1993	1995
0	121320	1986	2000
0	121353	1997	1997
0	121361	1997	2000
0	121364	1997	1997
0	121370	1995	2000
0	121371	1999	2000
0	121413	1997	2000
0	121459	1989	1991
0	121479	1993	2000
0	121514	2000	2000
0	121544	1991	1994
0	121548	1994	1996
0	121550	1996	1996
0	121586	1992	1995
0	121589	1995	2000
0	121599	1999	2000
0	121614	2000	2000
0	121652	1986	2000
0	121662	1998	2000
0	121678	1999	2000
0	121680	1991	2000
0	121692	1987	1989
0	121696	1988	1988
0	121704	1994	1996
0	121714	1982	1982
0	121726	1990	1990
0	121730	1998	1998
0	121743	1981	1986
0	121780	1995	1995
0	121794	1989	1989
0	121796	1985	1985
0	121801	1991	1997
0	121804	1988	1988
0	121833	1995	1996
0	121835	1997	2000
0	121837	1999	2000
0	121877	1993	1996
0	121913	1995	1995
0	121918	1994	1994
0	121924	1994	1994
0	121926	1993	1993
0	121933	1992	1994
0	121935	1992	1992
0	121981	1996	2000
0	121986	1995	1995
0	121994	1995	1995
0	121996	1997	1997
0	121997	1999	1999
0	122000	1999	2000
0	122014	1991	2000
0	122021	1991	1993
0	122023	1992	1992
0	122025	1995	1995
0	122027	1992	1992
0	122038	1998	1998
0	122041	1990	1990
0	122069	1987	2000
0	122162	1994	1999
0	122164	1993	2000
0	122168	1990	1990
0	122201	2000	2000
0	122207	1996	1996
0	122215	1992	2000
0	122245	1997	2000
0	122253	1987	1987
0	122279	1997	1999
0	122280	1994	1995
0	122295	2000	2000
0	122296	1998	2000
0	122301	1984	1984
0	122314	1998	2000
0	122320	1997	1997
0	122331	1996	2000
0	122332	1992	1993
0	122340	1998	1998
0	122345	1998	1999
0	122346	1997	1997
0	122363	1999	2000
0	122365	1987	1987
0	122366	1988	1988
0	122382	1992	1992
0	122391	1995	1996
0	122396	2000	2000
0	122401	1988	1988
0	122406	1999	2000
0	122407	2000	2000
0	122415	1998	2000
0	122422	1985	1985
0	122431	1990	1990
0	122432	1996	1996
0	122433	1992	1992
0	122438	1999	2000
0	122440	1996	1996
0	122476	1987	1991
0	122481	1996	2000
0	122489	1997	1997
0	122493	1997	1997
0	122502	1999	1999
0	122504	2000	2000
0	122508	1996	2000
0	122512	2000	2000
0	122514	1992	1997
0	122519	1998	1999
0	122531	1996	2000
0	122537	1992	1992
0	122544	1989	1989
0	122546	1995	1995
0	122565	1992	1992
0	122568	1996	2000
0	122582	1987	1992
0	122583	1992	1992
0	122588	1998	1998
0	122616	1992	1992
0	122617	1996	2000
0	122626	1985	1985
0	122644	1995	2000
0	122653	1993	1995
0	122659	1993	1995
0	122661	1999	1999
0	122662	1997	2000
0	122663	1994	1994
0	122666	1991	1996
0	122669	1993	1993
0	122677	1991	1991
0	122686	1995	2000
0	122688	1986	1988
0	122690	1997	1999
0	122692	1996	1999
0	122704	1998	2000
0	122705	1995	1995
0	122706	1990	1990
0	122718	1986	2000
0	122727	1995	1996
0	122739	1988	1989
0	122747	1993	1993
0	122749	1993	1993
0	122753	1990	1990
0	122755	1992	1992
0	122758	1991	1991
0	122780	1995	2000
0	122791	1997	1998
0	122811	1998	1998
0	122812	1996	1998
0	122815	1996	2000
0	122822	1986	1987
0	122831	1993	1994
0	122838	1993	1993
0	122839	1995	1995
0	122847	1995	1997
0	122851	1986	1988
0	122858	1998	2000
0	122863	1982	1982
0	122870	1995	1995
0	122873	1985	1986
0	122884	1996	1996
0	122893	1988	1994
0	122894	1987	1987
0	122896	1989	1989
0	122910	1994	1994
0	122911	1987	1987
0	122916	1987	1987
0	122919	2000	2000
0	122920	1996	1999
0	122921	1993	1993
0	122922	1996	2000
0	122928	1996	2000
0	122930	1998	1998
0	122932	1987	1987
0	122933	1992	1992
0	122961	1992	1992
0	122970	1995	2000
0	122990	1983	2000
0	123006	1988	1989
0	123008	1989	1991
0	123009	1987	1987
0	123014	1996	1996
0	123017	1996	1996
0	123019	2000	2000
0	123022	1998	1998
0	123024	1997	2000
0	123027	1998	1998
0	123032	1997	2000
0	123035	1987	1987
0	123057	1994	1994
0	123070	1991	1992
0	123075	1993	1993
0	123078	1999	1999
0	123080	1993	1993
0	123102	1988	1994
0	123117	1992	1992
0	123120	1986	1986
0	123137	1994	2000
0	123141	1994	1994
0	123175	1995	1995
0	123177	1994	2000
0	123181	1994	1999
0	123182	1995	1996
0	123187	1998	1998
0	123202	1997	1999
0	123224	1988	1988
0	123225	1989	1991
0	123237	1995	1998
0	123240	2000	2000
0	123249	2000	2000
0	123254	1999	2000
0	123260	1998	2000
0	123289	1989	1989
0	123296	1999	2000
0	123297	1998	1999
0	123305	1995	1995
0	123312	1986	1988
0	123314	1992	1992
0	123317	1990	1990
0	123342	1993	1998
0	123350	1992	1993
0	123365	1985	2000
0	123377	1996	1999
0	123384	1991	1992
0	123422	1994	1994
0	123442	1995	1995
0	123459	1986	2000
0	123468	1998	1998
0	123501	1990	1990
0	123505	1997	2000
0	123506	1996	1996
0	123530	1995	2000
0	123555	1998	1998
0	123560	1994	2000
0	123567	1995	2000
0	123570	1996	1996
0	123576	1997	1997
0	123582	1988	1989
0	123591	1992	1995
0	123600	1992	1994
0	123612	2000	2000
0	123643	1992	2000
0	123688	1999	2000
0	123690	1990	1992
0	123707	1987	1992
0	123708	1997	2000
0	123760	1999	2000
0	123773	1987	1990
0	123803	1989	2000
0	123804	1987	1987
0	123847	1995	1995
0	123908	2000	2000
0	123950	1996	1996
0	123963	1989	1989
0	123977	1990	1996
0	123985	1990	1990
0	123992	2000	2000
0	124001	1998	1998
0	124017	1997	1997
0	124060	1994	1994
0	124080	1990	1990
0	124110	1993	1993
0	124112	1991	1996
0	124126	1992	1994
0	124157	1989	1995
0	124166	1997	2000
0	124175	2000	2000
0	124249	1996	1998
0	124256	1993	1993
0	124266	1998	1999
0	124267	1985	2000
0	124283	1998	1999
0	124292	1998	2000
0	124294	1986	1988
0	124301	1998	2000
0	124305	1995	1995
0	124313	2000	2000
0	124328	1997	1998
0	124332	1993	1993
0	124333	1996	1996
0	124341	1999	1999
0	124350	1997	2000
0	124375	1999	1999
0	124390	1984	1984
0	124391	1983	2000
0	124393	1999	2000
0	124404	1991	1997
0	124437	1996	1996
0	124501	2000	2000
0	124507	2000	2000
0	124516	1996	1998
0	124521	1985	1989
0	124530	1995	1995
0	124531	1991	1991
0	124535	1996	1999
0	124568	1997	2000
0	124575	1999	1999
0	124581	1998	1998
0	124586	1998	2000
0	124602	1999	2000
0	124624	1994	1996
0	124626	1997	1997
0	124640	1996	1997
0	124743	1997	2000
0	124770	1992	1998
0	124773	1993	1993
0	124779	1987	1987
0	124820	1991	1991
0	124839	1987	1991
0	124853	1995	1997
0	124884	1990	1991
0	124894	1999	2000
0	124901	1996	2000
0	124911	1987	1992
0	124916	1993	1996
0	124928	1997	1997
0	124953	1999	1999
0	124978	1997	1997
0	124990	1999	1999
0	124994	1992	1992
0	125030	1993	1993
0	125048	1996	2000
0	125079	1993	1993
0	125080	1996	1996
0	125081	2000	2000
0	125106	1986	1986
0	125108	1985	1986
0	125110	1989	1989
0	125111	1987	1987
0	125134	1986	1986
0	125204	1997	2000
0	125211	1984	1985
0	125220	1994	1996
0	125274	1986	1986
0	125278	1990	1993
0	125287	1986	2000
0	125297	1982	1984
0	125338	1999	2000
0	125342	1999	2000
0	125351	1986	1988
0	125365	1996	1996
0	125366	1982	1982
0	125369	2000	2000
0	125386	1994	2000
0	125412	1992	1992
0	125419	1993	1993
0	125421	1993	1998
0	125423	1989	1989
0	125424	1991	1995
0	125426	1983	1985
0	125427	1989	2000
0	125459	1986	1986
0	125462	1995	1995
0	125474	1998	2000
0	125476	1991	1991
0	125489	1993	1994
0	125495	1987	2000
0	125508	1987	2000
0	125510	1997	1999
0	125514	1995	1995
0	125516	1995	1995
0	125533	1997	1997
0	125534	1992	1992
0	125535	1998	2000
0	125543	1999	1999
0	125548	1988	1988
0	125580	1993	1993
0	125581	1993	1993
0	125582	1992	2000
0	125583	1993	1994
0	125585	1993	1993
0	125586	1993	1993
0	125587	1993	1993
0	125597	1995	1995
0	125633	1992	1994
0	125635	1991	2000
0	125637	1996	1996
0	125650	1989	1989
0	125676	1997	1997
0	125701	1998	1998
0	125703	1995	1997
0	125704	1998	1998
0	125735	1997	2000
0	125744	2000	2000
0	125745	2000	2000
0	125754	1995	2000
0	125757	1991	1992
0	125787	1993	1994
0	125791	1989	1989
0	125818	1991	1991
0	125827	1994	1994
0	125828	1996	2000
0	125830	1995	1995
0	125843	1994	1994
0	125870	1989	1991
0	125874	1987	1987
0	125892	1994	1996
0	125923	1999	2000
0	125956	1991	2000
0	125959	1997	1997
0	125970	1987	1987
0	125974	1995	2000
0	125990	1986	1987
0	125999	1999	1999
0	126011	1987	1987
0	126014	1991	2000
0	126019	1995	1995
0	126022	1992	1992
0	126026	1995	1995
0	126027	1992	1994
0	126029	1991	1991
0	126032	1995	1995
0	126037	1997	2000
0	126050	1995	1995
0	126053	1991	2000
0	126058	1998	1998
0	126060	1995	1995
0	126071	1992	1995
0	126072	1992	1992
0	126075	1992	1998
0	126082	1994	1994
0	126084	1996	1996
0	126085	1995	1996
0	126092	1995	1996
0	126094	1986	1994
0	126095	1995	1995
0	126131	1998	2000
0	126135	1998	1998
0	126149	2000	2000
0	126161	1993	1993
0	126170	1996	1996
0	126224	1998	2000
0	126243	1985	1985
0	126246	2000	2000
0	126285	1994	2000
0	126310	1998	2000
0	126314	1994	1996
0	126318	1995	1995
0	126324	1994	1994
0	126359	1992	1994
0	126362	1989	1989
0	126372	1993	1994
0	126374	1992	2000
0	126375	1993	1993
0	126377	1993	1994
0	126378	1991	1992
0	126383	1993	1993
0	126385	1994	1994
0	126387	1995	1995
0	126389	1994	1997
0	126393	1993	1996
0	126399	1994	1994
0	126417	1996	1999
0	126438	2000	2000
0	126440	1992	1993
0	126450	1998	2000
0	126488	1994	1996
0	126490	1990	2000
0	126502	1999	1999
0	126506	2000	2000
0	126534	1999	1999
0	126546	1995	1995
0	126550	1996	1999
0	126554	1992	1993
0	126562	1993	1993
0	126568	1988	1989
0	126570	1994	1994
0	126574	1996	1996
0	126577	1996	1999
0	126626	1997	1998
0	126629	1998	1998
0	126669	1997	1997
0	126672	1994	1994
0	126675	1992	2000
0	126678	1997	2000
0	126682	1999	2000
0	126694	1990	1990
0	126696	1989	1991
0	126716	1997	1997
0	126726	2000	2000
0	126749	1996	1996
0	126750	1989	1990
0	126752	1995	1995
0	126759	1999	2000
0	126765	1994	1994
0	126793	1985	1986
0	126800	1992	1992
0	126809	1990	1990
0	126821	1995	2000
0	126841	1986	1986
0	126843	1985	1985
0	126850	2000	2000
0	126853	1999	1999
0	126871	1993	2000
0	126888	1995	1995
0	126892	1999	2000
0	126893	1996	1996
0	126948	1994	2000
0	126950	1989	1989
0	126956	1998	2000
0	126963	1995	1995
0	127004	1999	1999
0	127006	1993	1994
0	127013	1999	2000
0	127017	2000	2000
0	127033	1995	1996
0	127042	1996	2000
0	127049	1997	2000
0	127054	1990	1990
0	127069	1992	1994
0	127075	1996	2000
0	127077	1999	2000
0	127083	1998	2000
0	127094	1994	2000
0	127105	1999	1999
0	127114	1993	2000
0	127120	1995	1995
0	127130	1988	1988
0	127136	1995	1995
0	127144	2000	2000
0	127146	1997	1998
0	127156	1990	1991
0	127161	1993	1993
0	127162	1984	2000
0	127163	1993	1993
0	127167	1995	1999
0	127183	1989	1989
0	127197	1987	1990
0	127211	1989	1994
0	127224	1989	1989
0	127228	1993	1993
0	127240	1999	2000
0	127247	2000	2000
0	127256	1993	1993
0	127260	2000	2000
0	127268	1998	2000
0	127277	1987	1990
0	127280	2000	2000
0	127283	1991	1992
0	127286	1996	2000
0	127292	1994	1994
0	127296	1992	1993
0	127303	1994	1996
0	127304	1988	1991
0	127307	1999	1999
0	127313	1989	2000
0	127335	1982	1982
0	127345	1995	2000
0	127374	1997	1997
0	127375	2000	2000
0	127376	2000	2000
0	127377	2000	2000
0	127378	1999	2000
0	127380	1998	2000
0	127389	1997	2000
0	127400	1988	2000
0	127404	1998	1998
0	127411	1989	1992
0	127415	1987	1987
0	127430	1988	1988
0	127473	1987	1989
0	127482	1989	1995
0	127483	1982	1983
0	127486	1989	1989
0	127497	1996	1996
0	127523	1988	1988
0	127525	1987	1987
0	127557	1992	1993
0	127572	1990	1996
0	127574	1997	1997
0	127583	1988	1988
0	127599	1983	1988
0	127603	1994	1995
0	127629	2000	2000
0	127645	1999	1999
0	127651	1997	1997
0	127667	1999	1999
0	127676	1987	1987
0	127683	1993	1993
0	127702	1997	2000
0	127724	1986	1986
0	127769	1996	1996
0	127771	1988	1989
0	127798	1993	2000
0	127809	1999	2000
0	127822	1988	2000
0	127837	1988	1988
0	127839	2000	2000
0	127842	1994	1994
0	127874	1994	1994
0	127893	1991	1991
0	127894	1992	1992
0	127896	1985	1985
0	127925	1998	1998
0	127930	1990	1991
0	127941	1998	1998
0	127944	1995	1998
0	127982	1998	1999
0	128029	1987	1987
0	128036	1997	1997
0	128051	1995	1997
0	128064	1991	2000
0	128076	1995	1999
0	128083	1994	1997
0	128092	1994	1996
0	128095	1996	1996
0	128104	1996	1996
0	128110	1995	2000
0	128134	1996	1997
0	128136	1996	1996
0	128139	1995	1999
0	128141	1996	1997
0	128143	1997	1997
0	128145	1992	2000
0	128150	1998	1998
0	128160	1991	2000
0	128168	1997	1997
0	128171	1999	1999
0	128176	1994	1994
0	128223	1989	1989
0	128232	1988	1989
0	128234	1990	1990
0	128248	1980	1982
0	128267	1994	2000
0	128274	1990	1990
0	128314	1994	1994
0	128315	1993	1993
0	128328	1989	1991
0	128336	1994	1995
0	128338	1996	2000
0	128348	1988	1995
0	128360	1996	1996
0	128362	1987	1987
0	128393	1996	1996
0	128449	1984	1984
0	128456	1995	1995
0	128457	1995	2000
0	128458	1992	1992
0	128459	1995	1995
0	128461	1989	1989
0	128462	1990	2000
0	128463	1990	1990
0	128467	1999	1999
0	128469	1991	1992
0	128486	1994	1994
0	128487	1992	1992
0	128494	1989	1989
0	128495	1992	1996
0	128507	1986	1990
0	128508	1997	1998
0	128518	1987	1995
0	128532	1995	1995
0	128536	1996	1996
0	128548	1999	2000
0	128554	1995	1996
0	128560	1997	1997
0	128572	1989	1993
0	128573	1990	1990
0	128582	1993	1993
0	128625	2000	2000
0	128644	1997	1997
0	128645	1997	1997
0	128646	1997	1997
0	128647	1997	2000
0	128654	1996	1999
0	128656	1991	2000
0	128661	2000	2000
0	128662	2000	2000
0	128663	1999	2000
0	128674	1997	1997
0	128675	1997	1997
0	128677	1989	1989
0	128678	1987	1988
0	128684	1996	1996
0	128696	1997	1998
0	128697	1995	2000
0	128704	1986	1991
0	128734	2000	2000
0	128735	2000	2000
0	128763	1998	2000
0	128780	1988	1988
0	128815	1991	2000
0	128835	1999	2000
0	128869	2000	2000
0	128893	1987	1989
0	128899	1999	2000
0	128908	1999	1999
0	128917	1992	1994
0	128929	1993	1993
0	128978	1992	1992
0	128981	1984	1984
0	129014	1995	1995
0	129021	1997	2000
0	129033	2000	2000
0	129064	1996	1999
0	129066	1991	1992
0	129067	1990	1991
0	129069	1991	1991
0	129070	1989	1991
0	129076	1988	1988
0	129077	1988	1988
0	129088	1988	2000
0	129092	1997	2000
0	129094	1991	1997
0	129123	1989	2000
0	129148	1997	2000
0	129149	1991	1995
0	129167	1985	1986
0	129189	1994	1995
0	129208	1989	1990
0	129211	1999	2000
0	129219	1992	1993
0	129232	1990	2000
0	129261	1993	1995
0	129264	1985	2000
0	129281	1994	1994
0	129282	1994	1994
0	129299	1996	1996
0	129300	1995	1995
0	129301	1994	1996
0	129311	1990	1990
0	129315	1994	1996
0	129316	1996	1996
0	129328	1994	1994
0	129330	1995	1997
0	129352	1989	1990
0	129353	1990	1990
0	129359	1993	1993
0	129362	1983	1983
0	129364	1985	1985
0	129366	1987	1990
0	129373	1998	1999
0	129376	1997	1997
0	129378	1994	1994
0	129379	1997	2000
0	129399	1999	1999
0	129400	1992	1992
0	129444	1992	2000
0	129477	1996	2000
0	129499	1990	1992
0	129541	1984	1993
0	129543	1997	1997
0	129544	1999	2000
0	129591	1999	2000
0	129623	1992	1992
0	129631	1991	1993
0	129637	2000	2000
0	129640	1987	1990
0	129644	2000	2000
0	129650	1994	1994
0	129654	1998	2000
0	129661	1997	2000
0	129697	2000	2000
0	129721	2000	2000
0	129800	1985	1996
0	129801	1991	1992
0	129845	1999	1999
0	129861	1987	1989
0	129874	1986	1986
0	129918	1985	1985
0	129946	1988	1994
0	129950	1982	1991
0	129957	1993	1997
0	129959	1993	1993
0	129960	1990	1992
0	129962	1986	1993
0	129964	1991	1991
0	129995	1996	1996
0	130009	1999	2000
0	130011	1990	1990
0	130022	1988	1988
0	130027	1987	1987
0	130029	1987	1987
0	130035	1986	1986
0	130080	1986	1986
0	3540254980	1995	2000
0	3540254991	1988	1990
0	3540255021	1995	2000
0	3540255028	1993	1996
0	3540255064	1995	1997
0	3540255071	1989	1990
0	3540255079	1994	1998
0	3540255120	1993	1993
0	3540255121	1998	1998
0	3540255157	1990	1994
0	3540255162	2000	2000
0	3540255170	1999	2000
0	3540255198	1994	2000
0	3540255212	1993	1993
0	3540255216	1992	2000
0	3540255217	1989	1992
0	3540255218	1991	1993
0	3540255219	1998	2000
0	3540255229	1994	1999
0	3540255294	1989	1991
0	3540255295	1986	1986
0	3540255297	1985	1991
0	3540255299	1981	1981
0	3540255318	2000	2000
0	3540255339	2000	2000
0	3540255362	1991	1993
0	3540255380	1990	2000
0	3540255443	1996	1996
0	3540255455	1998	2000
0	3540255462	1999	2000
0	3540255485	1998	2000
0	3540255502	1988	2000
0	3540255504	1987	1988
0	3540255531	1995	1995
0	3540255538	1996	2000
0	3540255578	1998	2000
0	3540255597	1988	1994
0	3540255599	1992	1994
0	3540255600	1986	1997
0	3540255603	1997	2000
0	3540255605	1997	1998
0	3540255610	2000	2000
0	3540255611	2000	2000
0	3540255633	1988	1989
0	3540255640	1986	2000
0	3540255644	2000	2000
0	3540255706	1995	2000
0	3540255729	1996	1996
0	3540255738	1990	1990
0	3540255783	1989	1991
0	3540255787	1999	2000
0	3540255882	1981	1983
0	3540255937	1995	2000
0	3540255940	1996	1998
0	3540255951	1984	1984
0	3540255952	1983	1983
0	3540255977	1990	2000
0	3540255983	2000	2000
0	3540256000	1997	1999
0	3540256019	1992	1992
0	3540256039	1995	1996
0	3540256042	1993	1994
0	3540256046	2000	2000
0	3540256048	1996	2000
0	3540256053	1995	1995
0	3540256067	1995	1995
0	3540256072	1981	1981
0	3540256093	1994	1994
0	3540256110	1997	2000
0	3540256112	1994	1995
0	3540256135	1982	1990
0	3540256136	1986	1989
0	3540256169	1992	1997
0	3540256174	1996	1999
0	3540256186	1999	2000
0	3540256195	2000	2000
0	3540256201	1989	1997
0	3540256207	1994	1997
0	3540256211	1999	2000
0	3540256212	1983	1983
0	3540256215	2000	2000
0	3540256238	1995	2000
0	3540256245	1990	1992
0	3540256283	1990	1990
0	3540256295	1995	2000
0	3540256309	1998	2000
0	3540256321	1994	1998
0	3540256322	1993	1999
0	3540256360	1982	1988
0	3540256367	1997	1999
0	3540256404	1987	1995
0	3540256432	1995	2000
0	3540256438	1995	2000
0	3540256444	2000	2000
0	3540256449	1992	1996
0	3540256489	1996	2000
0	3540256509	2000	2000
0	3540256540	2000	2000
0	3540256549	1988	1988
0	3540256550	1988	1994
0	3540256552	1988	1995
0	3540256579	1988	1988
0	3540256622	1988	1992
0	3540256643	1987	1995
0	3540256646	1988	1988
0	3540256672	1995	1997
0	3540256845	1991	1996
0	3540256862	1995	1998
0	3540256864	1998	2000
0	3540256880	1993	1994
0	3540256884	1998	2000
0	3540256896	1995	1997
0	3540256911	1991	1991
0	3540256912	1996	2000
0	3540256978	1994	2000
0	3540257029	1987	1990
0	3540257050	1994	1997
0	3540257063	1994	2000
0	3540257096	1990	1995
0	3540257117	2000	2000
0	3540257128	1988	1989
0	3540257129	1999	2000
0	3540257135	2000	2000
0	3540257152	1995	1996
0	3540257163	1998	2000
0	3540257169	1997	2000
0	3540257192	1987	1991
0	3540257235	2000	2000
0	3540257249	1997	2000
0	3540257261	1999	2000
0	3540257262	1997	1998
0	3540257307	1996	1997
0	3540257308	1996	1997
0	3540257310	1984	1984
0	3540257337	1992	1993
0	3540257354	1990	1994
0	3540257355	1988	1988
0	3540257377	1992	1993
0	3540257381	1992	1995
0	3540257408	1994	1996
0	3540257411	1982	1983
0	3540257462	1994	1995
0	3540257480	2000	2000
0	3540257513	1995	2000
0	3540257541	1995	1995
0	3540257544	1994	1997
0	3540257545	1994	1999
0	3540257548	1993	1993
0	3540257549	1999	2000
0	3540257576	1998	2000
0	3540257600	1995	1998
0	3540257670	1993	1993
0	3540257683	2000	2000
0	3540257692	1999	2000
0	3540257729	1988	2000
0	3540257763	1992	1992
0	3540257795	1991	1993
0	3540257819	1990	1996
0	3540257821	1987	1989
0	3540257833	1993	1993
0	3540257843	1994	1997
0	3540257848	1994	1996
0	3540257878	1997	2000
0	3540257902	1990	1992
0	3540257970	1998	1998
0	3540257972	1999	1999
0	3540257987	1986	1989
0	3540258183	1993	1997
0	3540258198	1989	2000
0	3540258200	2000	2000
0	3540258202	1997	2000
0	3540258214	1998	2000
0	3540258217	1997	2000
0	3540258218	1999	1999
0	3540258222	1999	2000
0	3540258223	1998	1999
0	3540258225	1998	2000
0	3540258226	1999	2000
0	3540258240	2000	2000
0	3540258290	1997	1998
0	3540258292	1995	1996
0	3540258321	1992	1992
0	3540258326	1998	1998
0	3540258332	1996	2000
0	3540258336	1997	1997
0	3540258337	1997	1998
0	3540258374	1995	2000
0	3540258397	1996	1997
0	3540258400	1997	1998
0	3540258410	1992	1996
0	3540258472	1991	2000
0	3540258481	1988	1988
0	3540258494	1997	1998
0	3540258526	1991	1993
0	3540258536	1988	1990
0	3540258583	1995	2000
0	3540258608	1995	1998
0	3540258621	1984	1985
0	3540258633	1988	1989
0	3540258644	2000	2000
0	3540258665	2000	2000
0	3540258682	1998	2000
0	3540258715	1986	2000
0	3540258718	1986	1993
0	3540258745	1996	1997
0	3540258761	1999	2000
0	3540258762	1997	1999
0	3540258768	2000	2000
0	3540258798	1990	2000
0	3540258801	1993	1994
0	3540258815	1985	1985
0	3540258819	1994	1998
0	3540258821	1989	1989
0	3540258827	2000	2000
0	3540258828	1998	1999
0	3540258830	2000	2000
0	3540258831	1984	2000
0	3540258832	2000	2000
0	3540258833	2000	2000
0	3540258835	1999	1999
0	3540258837	1996	2000
0	3540258838	1997	1997
0	3540258845	1998	2000
0	3540258846	1998	2000
0	3540258848	1996	1996
0	3540258849	1996	1996
0	3540258850	1999	1999
0	3540258853	1997	1999
0	3540258857	1991	1995
0	3540258869	1992	1997
0	3540258884	1988	1988
0	3540258898	1990	2000
0	3540258900	1994	1997
0	3540258914	1996	2000
0	3540258939	1992	1995
0	3540258947	1984	1986
0	3540259004	1987	1987
0	3540259011	1990	1990
0	3540259071	1999	2000
0	3540259075	1987	1987
0	3540259076	2000	2000
0	3540259117	2000	2000
0	3540259170	1998	1999
0	3540259200	1985	1986
0	3540259210	1987	1989
0	3540259243	1995	1995
0	3540259266	1994	1997
0	3540259282	1992	2000
0	3540259296	1987	1990
0	3540259303	1989	2000
0	3540259312	1990	1990
0	3540259318	1984	2000
0	3540259325	1983	1986
0	3540259334	1984	1987
0	3540259375	1990	1991
0	3540259383	1998	1998
0	3540259401	1998	2000
0	3540259481	1998	1998
0	3540259483	1989	1993
0	3540259495	1994	1995
0	3540259507	2000	2000
0	3540259516	1997	2000
0	3540259521	1999	1999
0	3540259523	1989	1992
0	3540259525	1986	1992
0	3540259526	1995	2000
0	3540259535	1994	1996
0	3540259536	1995	2000
0	3540259550	1985	1985
0	3540259613	1993	1994
0	3540259617	1998	2000
0	3540259619	1997	2000
0	3540259623	1992	1998
0	3540259648	1987	1987
0	3540259660	1998	2000
0	3540259717	1999	2000
0	3540259727	2000	2000
0	3540259749	1996	2000
0	3540259751	1995	1995
0	3540259757	1995	1995
0	3540259758	1989	1989
0	3540259773	1988	2000
0	3540259787	1992	2000
0	3540259796	1985	1990
0	3540259797	1993	2000
